BIOLOGICAL SYSTEMS ENGINE,ALS,112,1,20,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
BIOLOGICAL SYSTEMS ENGINE,ALS,112,1,33,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Land Surveying Fundamentals,ALS,112,201,1,42,3.214,"[21.4, 28.6, 31.0, 14.3, 2.4, 2.4, None, None, None, None, None, None, None, None, None]"
Engr Principles-Biol Systms,ALS,112,249,1,90,2.917,"[22.2, 11.1, 35.6, 5.6, 18.9, 5.6, 1.1, None, None, None, None, None, None, None, None]"
Intro to Computer Aided Design,ALS,112,270,1,57,3.167,"[28.1, 17.5, 28.1, 15.8, 8.8, 1.8, None, None, None, None, None, None, None, None, None]"
Intro to Computer Aided Design,ALS,112,367,1,106,2.962,"[10.4, 17.9, 46.2, 8.5, 14.2, 0.9, 0.9, 0.9, None, None, None, None, None, None, None]"
Intro to Computer Aided Design,ALS,112,367,3,9,3.333,"[33.3, 22.2, 33.3, None, 11.1, None, None, None, None, None, None, None, None, None, None]"
On-Site Waste Water Treatment,ALS,112,372,1,28,2.926,"[10.7, 25.0, 32.1, 10.7, 14.3, None, 3.6, None, None, None, None, None, 3.6, None, None]"
Biorefining: Energy & Products,ALS,112,460,1,17,3.235,"[17.6, 29.4, 41.2, 5.9, 5.9, None, None, None, None, None, None, None, None, None, None]"
Food&Bioprocessing Operations,ALS,112,461,1,12,3.083,"[33.3, None, 41.7, None, 25.0, None, None, None, None, None, None, None, None, None, None]"
Irrigatn&Drainage Sys Dsgn,ALS,112,473,1,42,3.024,"[11.9, 35.7, 21.4, 16.7, 11.9, None, 2.4, None, None, None, None, None, None, None, None]"
Engr Principles-Ag Machinery,ALS,112,475,1,20,2.925,"[5.0, 10.0, 50.0, 35.0, None, None, None, None, None, None, None, None, None, None, None]"
Biol Sys Eng Dsgn Practicum II,ALS,112,509,1,55,2.741,"[7.3, 3.6, 18.2, 7.3, 9.1, 1.8, 1.8, None, None, None, None, None, 50.9, None, None]"
Biology in Engineering Seminar,ALS,112,517,1,6,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
Senior Thesis,ALS,112,691,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,ALS,112,699,10,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Thesis,ALS,112,699,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,112,799,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,112,799,30,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,112,799,33,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Topics,ALS,112,875,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,900,1,14,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,3,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,9,6,,"[None, None, None, None, None, None, None, 16.7, None, None, None, 83.3, None, None, None]"
Seminar,ALS,112,990,14,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,18,8,,"[None, None, None, None, None, None, None, None, None, None, None, 87.5, 12.5, None, None]"
Seminar,ALS,112,990,21,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,30,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,31,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,33,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,35,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,36,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,38,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,39,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,1,14,3.464,"[42.9, 28.6, 14.3, 7.1, 7.1, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,2,13,3.115,"[15.4, 46.2, 23.1, 7.7, None, None, 7.7, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,3,16,3.625,"[50.0, 25.0, 25.0, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,4,14,3.821,"[71.4, 21.4, 7.1, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,5,14,3.643,"[50.0, 35.7, 7.1, 7.1, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,6,16,3.156,"[None, 31.3, 68.8, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,7,16,3.813,"[62.5, 37.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,8,16,3.531,"[37.5, 31.3, 31.3, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,9,16,3.281,"[31.3, 31.3, 18.8, None, 18.8, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,10,16,3.531,"[56.3, 18.8, 18.8, None, None, 6.3, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,11,16,3.313,"[18.8, 37.5, 31.3, 12.5, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,12,16,3.467,"[50.0, 12.5, 18.8, None, 12.5, None, None, None, None, None, None, None, 6.3, None, None]"
Sci&Technology Newswriting,ALS,120,111,1,17,3.294,"[52.9, None, 17.6, 11.8, 17.6, None, None, None, None, None, None, None, None, None, None]"
Sci&Technology Newswriting,ALS,120,212,1,20,3.75,"[60.0, 30.0, 10.0, None, None, None, None, None, None, None, None, None, None, None, None]"
Sci&Technology Newswriting,ALS,120,212,2,21,3.69,"[52.4, 33.3, 14.3, None, None, None, None, None, None, None, None, None, None, None, None]"
Rsrch Mthd: Commun Indstry,ALS,120,250,1,47,3.394,"[40.4, 27.7, 12.8, 8.5, 10.6, None, None, None, None, None, None, None, None, None, None]"
Comm in Life Sci Industries,ALS,120,270,1,36,3.667,"[58.3, 22.2, 16.7, None, 2.8, None, None, None, None, None, None, None, None, None, None]"
Intro to Digital Video Prod,ALS,120,314,1,24,3.479,"[33.3, 41.7, 16.7, 4.2, 4.2, None, None, None, None, None, None, None, None, None, None]"
Print&Electronic Media Dsgn,ALS,120,332,1,27,3.667,"[63.0, 29.6, 3.7, None, None, None, 3.7, None, None, None, None, None, None, None, None]"
Visualizing Sci & Technology,ALS,120,350,1,53,3.625,"[60.4, 18.9, 9.4, 1.9, 7.5, None, None, None, None, None, None, None, 1.9, None, None]"
Information Radio,ALS,120,360,1,19,3.639,"[36.8, 52.6, None, 5.3, None, None, None, None, None, None, None, None, None, None, None]"
Information Radio,ALS,120,399,12,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Information Radio,ALS,120,399,34,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Information Radio,ALS,120,399,41,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Integrated Marktng Communicatn,ALS,120,435,1,26,3.558,"[65.4, 11.5, 7.7, 7.7, 3.8, 3.8, None, None, None, None, None, None, None, None, None]"
Contemp Comm Tech&Soc Effct,ALS,120,440,1,28,3.893,"[82.1, 14.3, 3.6, None, None, None, None, None, None, None, None, None, None, None, None]"
Web Design for the Sciences,ALS,120,532,1,24,3.705,"[58.3, 20.8, 8.3, None, 4.2, None, None, None, None, None, None, None, 8.3, None, None]"
Hlth Communication-Info Age,ALS,120,617,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Risk Communication,ALS,120,625,1,30,3.707,"[66.7, 13.3, 10.0, 3.3, 3.3, None, None, None, None, None, None, None, None, None, 3.3]"
Case Studies-Com of Sci & Tech,ALS,120,640,1,22,3.571,"[31.8, 50.0, 9.1, 4.5, None, None, None, None, None, None, None, None, 4.5, None, None]"
Senior Honors Thesis,ALS,120,681,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,120,699,9,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,120,875,2,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,120,875,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Mass Communication,ALS,120,880,46,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Colloquium:Mass Communicatn,ALS,120,901,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Colloquium:Mass Communicatn,ALS,120,990,10,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Colloquium:Mass Communicatn,ALS,120,990,13,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Colloquium:Mass Communicatn,ALS,120,990,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research,ALS,120,999,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research,ALS,120,999,38,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology of Food and Ag,ALS,130,103,2,30,3.283,"[53.3, 16.7, 16.7, None, 3.3, None, 10.0, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,130,371,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology Seminar,ALS,130,710,1,15,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
Agroecology Field Study,ALS,130,720,1,7,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,130,724,1,13,3.923,"[84.6, 15.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,130,990,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,130,990,9,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,130,990,12,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,130,990,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Prin & Prac-Crop Production,ALS,132,100,1,60,3.415,"[33.3, 31.7, 25.0, None, 8.3, None, None, 1.7, None, None, None, None, None, None, None]"
Agroecology of Food and Ag,ALS,132,103,2,13,3.346,"[53.8, 15.4, 15.4, 7.7, None, None, 7.7, None, None, None, None, None, None, None, None]"
Introduction to Global Health,ALS,132,203,1,47,3.728,"[70.2, 19.1, 2.1, None, 4.3, 2.1, None, None, None, None, None, None, 2.1, None, None]"
Introduction to Global Health,ALS,132,299,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Global Health,ALS,132,299,7,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Global Health,ALS,132,299,8,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Global Health,ALS,132,299,13,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Forage Mgmt & Utilization,ALS,132,302,1,16,3.094,"[25.0, 18.8, 25.0, 12.5, 18.8, None, None, None, None, None, None, None, None, None, None]"
Plant Biotech:Prin&Technique I,ALS,132,339,1,15,3.3,"[20.0, 33.3, 33.3, 13.3, None, None, None, None, None, None, None, None, None, None, None]"
Grassland Ecology,ALS,132,370,1,47,3.767,"[78.7, 6.4, 4.3, 4.3, None, None, 2.1, 4.3, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,371,1,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,375,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,375,15,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Coord Intrnshp/Cooprtv Educ,ALS,132,399,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Ecotox: The Chemical Players,ALS,132,632,1,7,3.357,"[28.6, 28.6, 28.6, 14.3, None, None, None, None, None, None, None, None, None, None, None]"
Ecotox: Impacts on Individuals,ALS,132,633,1,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
"Ecotox: Populatn, Comm, Ecosys",ALS,132,634,1,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
"Ecotox: Populatn, Comm, Ecosys",ALS,132,699,4,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
"Ecotox: Populatn, Comm, Ecosys",ALS,132,699,5,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
"Ecotox: Populatn, Comm, Ecosys",ALS,132,699,12,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,132,724,1,6,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,132,799,2,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecosystems & Global Chng,ALS,132,799,4,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biometric Proc-Plnt Breedng,ALS,132,811,1,10,3.611,"[40.0, 30.0, 20.0, None, None, None, None, 10.0, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,957,1,7,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,2,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,4,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,5,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,6,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,7,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,9,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,10,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,11,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,16,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,18,10,,"[None, None, None, None, None, None, None, 10.0, None, None, None, 90.0, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,20,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,101,1,346,3.113,"[28.3, 9.8, 33.8, 14.5, 11.6, 1.2, 0.3, None, None, None, None, None, None, 0.6, None]"
General Microbiology,ALS,192,102,1,38,3.329,"[26.3, 23.7, 42.1, 5.3, 2.6, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,102,2,36,3.143,"[25.0, 11.1, 47.2, 5.6, 2.8, 5.6, None, 2.8, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,102,3,36,3.347,"[30.6, 16.7, 47.2, 2.8, 2.8, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,102,4,36,3.333,"[30.6, 19.4, 38.9, 8.3, 2.8, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,2,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,7,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,30,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,61,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,75,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,91,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,96,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,98,6,3.9,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,303,1,214,3.12,"[25.7, 16.4, 38.3, 5.6, 9.3, 2.8, 1.4, None, None, None, None, None, 0.5, None, None]"
Biology of Microorganisms,ALS,192,304,1,37,3.236,"[24.3, 24.3, 40.5, None, 5.4, None, 2.7, None, None, None, None, None, 2.7, None, None]"
Biology of Microorganisms,ALS,192,304,2,40,3.35,"[27.5, 32.5, 25.0, 12.5, 2.5, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,304,3,40,3.321,"[32.5, 17.5, 35.0, 5.0, 7.5, None, None, None, None, None, None, None, 2.5, None, None]"
Biology of Microorganisms,ALS,192,304,4,40,3.463,"[37.5, 27.5, 25.0, 10.0, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,1,15,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,2,14,3.893,"[85.7, 7.1, 7.1, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,3,16,3.75,"[81.3, None, 12.5, None, 6.3, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,4,16,3.844,"[81.3, 12.5, None, 6.3, None, None, None, None, None, None, None, None, None, None, None]"
Critical Analyses-Microbiology,ALS,192,324,3,6,2.25,"[None, None, 33.3, 16.7, 33.3, 16.7, None, None, None, None, None, None, None, None, None]"
Critical Analyses-Microbiology,ALS,192,324,4,7,3.357,"[57.1, None, 14.3, 14.3, 14.3, None, None, None, None, None, None, None, None, None, None]"
Food Microbiology,ALS,192,325,1,42,3.024,"[26.2, 9.5, 38.1, 4.8, 11.9, 7.1, None, 2.4, None, None, None, None, None, None, None]"
"Divrsty, Ecol&Evolutn-Microrg",ALS,192,450,1,35,3.343,"[42.9, 11.4, 34.3, None, 8.6, 2.9, None, None, None, None, None, None, None, None, None]"
Micro Genetics & Mol Machines,ALS,192,470,1,46,3.111,"[28.3, 15.2, 26.1, 15.2, 8.7, 4.3, None, 2.2, None, None, None, None, None, None, None]"
Physiol of Microorganisms,ALS,192,526,1,60,3.65,"[65.0, 21.7, 1.7, 5.0, 5.0, 1.7, None, None, None, None, None, None, None, None, None]"
Adv Lab Techniques - Microbio,ALS,192,527,1,95,3.526,"[48.4, 25.3, 21.1, 2.1, 1.1, None, 2.1, None, None, None, None, None, None, None, None]"
Immunology,ALS,192,528,1,48,2.875,"[25.0, 12.5, 22.9, 8.3, 22.9, 8.3, None, None, None, None, None, None, None, None, None]"
Prokaryotic Molecular Biol,ALS,192,612,1,14,3.536,"[42.9, 21.4, 35.7, None, None, None, None, None, None, None, None, None, None, None, None]"
Plant-Bacterial Interactns,ALS,192,622,1,9,3.833,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Gen Virology-Multiplication,ALS,192,640,1,29,3.339,"[27.6, 41.4, 13.8, 3.4, 6.9, 3.4, None, 3.4, None, None, None, None, None, None, None]"
Gen Virology-Multiplication,ALS,192,681,34,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Gen Virology-Multiplication,ALS,192,681,96,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,699,6,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,699,7,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,699,8,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,699,13,6,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,699,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,699,30,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
